countryName,lockdownInfo,dateStr,date
Japan,"On 7 April, Prime Minister Abe proclaimed a state of emergency from 8 April to 6 May for Tokyo and the prefectures of Kanagawa, Saitama, Chiba, Osaka, Hyogo and Fukuoka. He also said there will be no lockdown like in other countries, and that public transportation and other services needed to keep the economy and society going will be maintained as much as possible.[81] This is the first emergency declaration made in Japan.[82][83] Abe also stated that the pandemic created the nation's greatest economic crisis since the end of World War II.[7]
",7 April 2020,2020-04-07
Kazakhstan,"On 19 March, a quarantine was placed on the cities of Nur-Sultan and Almaty where the highest cases were occurring.[3] On 30 March, Atyrau and 5 cities in Karaganda Region were under a lockdown.[4]
",19 March 2020,2020-03-19
Kiribati,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Kiribati,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Kiribati,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Saint Kitts and Nevis,"On Thursday, , 2020 ""A one week lockdown started from Thursday 710pm until April 16,2020 at 600am. ""[12]
",April 9,2020-04-09
Kuwait,"The country has been under lockdown since midnight of .
",12 March 2020,2020-03-12
Lebanon,"On 21 March, Prime Minister Hassan Diab in a televised speech urged people in Lebanon to implement ""self-curfew,"" adding that the lockdown measures will be enforced more strictly by the security forces.[26]
",21 March 2020,2020-03-21
Lebanon,"On 9 April, the Lebanese Cabinet extended the national lockdown, which started on 15 March and was extended on 26 March, for an additional 2 weeks until 26 April.[31]
",9 April 2020,2020-04-09
Lebanon,"""Lebanon extends coronavirus lockdown to """,April 26,2020-04-26
Sri Lanka,"On 26 March, a recent returnee from abroad who is a resident of Atalugama in Bandaragama contracted COVID-19. He has associated with 26 persons of the village.[58] Therefore, the village declared lockdown and 20 persons will be quarantined for 14 days. On the next day, father and sister of the Atalugama corona patient also hospitalised after displayed COVID-19 symptoms. They were admitted to the Kalutara Nagoda Hospital.[59] On 28 March, first corona patient was identified from Akurana, Kandy district. A person recently had come from Chennai, India diagnosed with COVID-19.[60] With the diagnosis, Akurana was immediately declared lockdown by the government. Currently, three villages have been sealed off; Bandaragama-Atalugama, Kandy-Akurana and Puttalam-Kadayamkulam.[61]
",26 March 2020,2020-03-26
Sri Lanka,"On 26 March, a recent returnee from abroad who is a resident of Atalugama in Bandaragama contracted COVID-19. He has associated with 26 persons of the village.[58] Therefore, the village declared lockdown and 20 persons will be quarantined for 14 days. On the next day, father and sister of the Atalugama corona patient also hospitalised after displayed COVID-19 symptoms. They were admitted to the Kalutara Nagoda Hospital.[59] On 28 March, first corona patient was identified from Akurana, Kandy district. A person recently had come from Chennai, India diagnosed with COVID-19.[60] With the diagnosis, Akurana was immediately declared lockdown by the government. Currently, three villages have been sealed off; Bandaragama-Atalugama, Kandy-Akurana and Puttalam-Kadayamkulam.[61]
",26 March 2020,2020-03-26
Sri Lanka,"On , Sri Lankan President Gotabaya Rajapaksa stated that Sri Lanka has not reached full-time quarantine level and criticised the comparisons regarding the country's situation with lockdown in Italy which was urged by Sri Lankan general public in the social media.[103] President also ordered the banking sector to not overburden the coronavirus hit business sector which are unable to repay the loan and ordered the banking sector to further extend the payback period to another six months.[104]
",17 March 2020,2020-03-17
Sri Lanka,"On 20 March, the Sri Lankan President announced that a lockdown styled curfew will be imposed for the entire nation from 20 March 6pm in the evening to 24 March 6am in the morning to contain the coronavirus pandemic.[165][166][167] It was earlier revealed that the government would impose the curfew from 20 to 23 March but it was further extended to 24 March early morning 6am due to surge in new cases. However, the government announced that the curfew will be lifted from most parts of the country from 23 March except Colombo, Gampaha, Jaffna, Kilinochi and Mulaitivu to encourage rural public to engage in retail purchases.[168]
",20 March 2020,2020-03-20
Sri Lanka,"On 12, 13 and 14 March, general public rushed to the supermarkets and grocery shopping centres with the intention of bulk purchases speculating that the country could face possibility of lockdown amid coronavirus fears, rumours were also spreading in social media that there is a shortage of products in the country.[252][253] The Sri Lankan government later insisted the public to not unnecessarily panic about the coronavirus pandemic and revealed that there is no shortage of essential items in the country including petroleum and food.[254] Sri Lanka Chamber of the Pharmaceutical Industry chairperson Kasturi Chellaraja Wilson revealed that there is no shortage of essential pharmaceutical products and drugs.[255] There were rumours regarding the house-to-house quarantine in the social media but the government refused the allegations.[256]
",14 March 2020,2020-03-14
Lesotho,"By  the total number of cases reached seven, of which one is thought to be a local transmission. A 21-day lockdown of the regions of Erongo and Khomas was announced for 27 March with inter-regional travel forbidden, excluding the commuter towns of Okahandja and Rehoboth. Parliament sessions were suspended for the same period, and bars and markets were closed.[71] On 14 April this lockdown was extended for another 2 weeks ending 4 May, now encompassing all regions, although the stay-at-home order was already enforced countrywide.[72]
",25 March 2020,2020-03-25
Lesotho,"By  the total number of cases reached seven, of which one is thought to be a local transmission. A 21-day lockdown of the regions of Erongo and Khomas was announced for 27 March with inter-regional travel forbidden, excluding the commuter towns of Okahandja and Rehoboth. Parliament sessions were suspended for the same period, and bars and markets were closed.[71] On 14 April this lockdown was extended for another 2 weeks ending 4 May, now encompassing all regions, although the stay-at-home order was already enforced countrywide.[72]
",25 March 2020,2020-03-25
Lesotho,"On 5 March the first confirmed case was announced, returning from Italy[100] On , South Africa declared a national state of disaster[57] On 23 March 2020, President Cyril Ramaphosa issued a national lockdown lasting 21 days from 26 March 2020,[101] later extended to 30 April.[102]
As of 18 April 2020, there are 2 783 confirmed cases, a total of 50 deaths and 903 complete recoveries.[103]
",15 March 2020,2020-03-15
Lithuania,"16 March Lithuania was put under quarantine. All public indoor and outdoor gatherings were prohibited; all shops and businesses excluding grocery shops, pharmacies and veterinary pharmacies were closed; all restaurants and bars were closed, leaving the option for food take-away; borders were closed for foreigners regardless of the means of transport, excluding cargo and special transport; all international outbound passenger travel was prohibited. The quarantine was set to last until 30 March.[22] Lithuanian Railways also halted all international rail services for the duration of the lockdown.[27]
",16 March 2020,2020-03-16
Lithuania,"3 April The Military Police started aiding police and Lithuanian Riflemen's Union in patrolling streets to enforce lockdown rules.[73]
",3 April 2020,2020-04-03
Lithuania,"15 April The town of Nemenčinė was put on lockdown starting from April 16 to April 30 after an outbreak at a local garment factory. According to Prime Minister Saulius Skvernelis, only those who live and work in Nemenčinė would be allowed to enter. Leaving the town would be allowed to those who work elsewhere and who need to leave due to health. Goods would continue to be delivered.[87] Also on the same day, the Government of Lithuania published a four-stage quarantine exit plan. The first stage starts on the same day and allows certain businesses to reopen, including non-food retailers and shops providing certain services.[88] The operating guidelines state that shops will need to have direct access from the street, limit face-to-face contact to 20 minutes, serve one client at a time, and ensure a density of one client per 10 square meters.[89]
",15 April 2020,2020-04-15
Marshall Islands,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Marshall Islands,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Marshall Islands,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
North Macedonia,"On 14 April, 54 new cases were registered positive 25 in Kumanovo, 13 in Skopje, 10 in Prilep, 2 in Veles, 1 in Štip, Tetovo, Gostivar and Kičevo each. Six deaths were confirmed and 42 recovered. Up to that day 9,262 tests were made. [70] The same day, Debar and Centar Župa were officially released from the lockdown after 10 days without any cases.[71] Then, the army was reallocated in Kumanovo where the situation was now critical.[72]
",14 April 2020,2020-04-14
Malta,"A mandatory quarantine was imposed on travellers and those who were possibly in contact with those who traveled abroad. A mandatory lockdown was imposed on those over the age of 65, those suffering from chronic health conditions, and members of their households.[6] WHO praised the Maltese government's response to the pandemic,[7] before the number of cases rose to 52 on 7 April.
",7 April 2020,2020-04-07
Malta,"On 5 April, fourteen new cases and 3 recoveries were reported. As the most infected are African immigrants living in one single place, alarms of massive contagion has been alerted. This has prompted the government to lockdown the reception centre in Ħal Far, where 8 cases were found positive in an area that accommodates around 1,000 people packed together.[63]
",5 April 2020,2020-04-05
Myanmar,"On 24 March, Myanmar has launched a community lockdown in one village from Chin State to control the spread of the COVID-19.[12]
",24 March 2020,2020-03-24
Montenegro,"On 24 March, 18 new cases were confirmed.[21] As 15 of the new cases were recorded in Tuzi, the government imposed a complete lockdown on Tuzi.[22] Tuzi is the first municipality in Montenegro that was put in a complete lockdown in the pandemic with only essential services allowed to operate.[22]
",24 March 2020,2020-03-24
Montenegro,"On 24 March, 18 new cases were confirmed.[21] As 15 of the new cases were recorded in Tuzi, the government imposed a complete lockdown on Tuzi.[22] Tuzi is the first municipality in Montenegro that was put in a complete lockdown in the pandemic with only essential services allowed to operate.[22]
",24 March 2020,2020-03-24
Mauritius,"On , the Prime Minister announced that the country would be under ""sanitary"" lockdown for two weeks as from 600 AM on 20 March 2020. During the lockdown, only the essential services (police, hospitals, dispensaries, private clinics, firefighters) and certain economic activities (shops, banks, supermarkets, bakeries, pharmacies) and minimum public transport service would operate.[14] The Mauritian government received the help of several hotels around the island, as at , at least 1700 hotel rooms had been provided to place people under quarantine.[15][16] On the same day, an incident was reported at Beau-Bassin Prison, prisoners wanted to leave the prisons, the Special Supporting Unit (SSU) and Groupement d'Intervention de la Police Mauricienne (GIPM) had to intervene. Sixteen prison officers were injured.[17][18]",19 March 2020,2020-03-19
Mauritius,"On , the Prime Minister, Pravind Kumar Jugnauth, during a videoconference from his residence, announced that the lockdown will be extended to Monday 04 May 2020, to further contain the spread of the Covid-19 in the country. With regard to Rodrigues and Agalega islands, the lockdown will end on 15 April 2020, barring the education sector.[42][43][44]",9 April 2020,2020-04-09
Mauritius,"On , the Government implemented a Self-Employed Assistance Scheme (SEAS) through the Mauritius Revenue Authority (MRA) to assist self-employed persons who have suffered a loss of revenue as a consequence of the lockdown in the fight against Covid-19.[133] Additional financial support was also provided to Micro, Small and Medium Enterprises.[134]",31 March 2020,2020-03-31
Mauritius,"It is estimated that the shutdowns implemented to control the pandemic costs the Mauritian economy between Rs 1 billion and Rs 1.3 billion a day. Resulting in a total estimated cost of Rs 15-20 billion or 4% of the country's GDP for the full 15 day lock-down announced by government on 20 March.[138] On , the sanitary curfew which started on 23 March at 20 00 hours was extended for two weeks up to 15 April 2020.[139] The lockdown was extended to Monday 04 May 2020, to further contain the spread of the Covid-19 in the country.[42]",30 March 2020,2020-03-30
Malawi,"It was only after the first four cases were identified in April that Mutharika instituted new measures which included the suspension of all formal meetings, gatherings and conferences. He further directed the Malawi Prison Services and Juvenile Centres to present a list of prisoners and juveniles who committed ""petty offences"" including those that have served a significant portion of their sentences for moderate crimes to the Minister of Homeland Security in order to decongest the overpopulation of the country's prisons.[14] Other measures have included the slashing of fuel prices as well as placing a waive on non-tourist levy to support the tourism industry including a waive of resident tax on all foreign doctors and medical personnel. The Treasury has been called upon to reduce the salaries of the President, Cabinet and deputy ministers by 10 percent for three months in order to direct the resources to fight against the coronavirus. The Malawi Revenue Authority were instructed to open up a voluntary tax compliance window for a period of six months so as to allow taxpayers with arrears to settle their tax obligations.[15] Mutharika called upon all offices to work in shifts except those working in essential services in order to mitigate the congestion in the workplaces.[14] On 14 April, President Mutharika announced a 21-day lockdown starting Saturday 18 April at midnight.[16]. However on 17 April, the Malawi High Court temporarily barred the government from implementing the 21-day lockdown following a petition by the Human Rights Defenders Coalition. [17]. The argument made by the Human Rights Defenders Coalition was that more consultation was needed to prevent harm to the poorest and most vulnerable of society [18].

",14 April 2020,2020-04-14
Malawi,"It was only after the first four cases were identified in April that Mutharika instituted new measures which included the suspension of all formal meetings, gatherings and conferences. He further directed the Malawi Prison Services and Juvenile Centres to present a list of prisoners and juveniles who committed ""petty offences"" including those that have served a significant portion of their sentences for moderate crimes to the Minister of Homeland Security in order to decongest the overpopulation of the country's prisons.[14] Other measures have included the slashing of fuel prices as well as placing a waive on non-tourist levy to support the tourism industry including a waive of resident tax on all foreign doctors and medical personnel. The Treasury has been called upon to reduce the salaries of the President, Cabinet and deputy ministers by 10 percent for three months in order to direct the resources to fight against the coronavirus. The Malawi Revenue Authority were instructed to open up a voluntary tax compliance window for a period of six months so as to allow taxpayers with arrears to settle their tax obligations.[15] Mutharika called upon all offices to work in shifts except those working in essential services in order to mitigate the congestion in the workplaces.[14] On 14 April, President Mutharika announced a 21-day lockdown starting Saturday 18 April at midnight.[16]. However on 17 April, the Malawi High Court temporarily barred the government from implementing the 21-day lockdown following a petition by the Human Rights Defenders Coalition. [17]. The argument made by the Human Rights Defenders Coalition was that more consultation was needed to prevent harm to the poorest and most vulnerable of society [18].

",14 April 2020,2020-04-14
Malaysia,"In early March, the Yang di-Pertuan Agong expressed great concern over the jump in positive cases.[7][8] Measures to combat the outbreak were later announced by the Prime Minister of Malaysia via live nationwide telecast on ;[9][10] by March 16, a nationwide ""Movement Control Order"" (MCO), intended to mitigate the spread of COVID-19 through social distancing, was announced to last between 18 March and 31 March.[11][12][13] The Attorney-General's Chambers (AGC) also published a federal gazette on 18 March 2020 that restricts individuals from travelling to other states that have been declared as coronavirus-affected areas.[14] On 25 March, the MCO was extended by an addition two weeks, until 14 April, as the rate of new cases per day remained consistently high.[15] Considerations have been made to extend the lockdown until late April or May as the World Health Organization (WHO) projects that the number of cases in Malaysia is expected to peak in mid-April,[16][17] and on 10 April, the MCO was announced to be extended until 28 April.[18]
",13 March 2020,2020-03-13
Malaysia,13 March Denmark lockdown,13 March 2020,2020-03-13
Malaysia,"""Coronavirus Malaysia in partial lockdown from  to limit outbreak""",March 18,2020-03-18
Malaysia,"""Malaysia bans travel abroad, shuts schools and businesses over coronavirus spread; lockdown till """,March 31,2020-03-31
Namibia,"Beginning 27 March, a 21-day lockdown of the regions of Erongo and Khomas was announced. Inter-regional travel was forbidden, excluding the commuter towns of Okahandja and Rehoboth. Parliament sessions were suspended for the same period, and bars and markets were closed.[9] ""Large gatherings"" were redefined to 10 people.[14] It was later clarified that the closure of bars applies to all of Namibia, not just the regions under lockdown.[15]
",27 March 2020,2020-03-27
Namibia,"Beginning 27 March, a 21-day lockdown of the regions of Erongo and Khomas was announced. Inter-regional travel was forbidden, excluding the commuter towns of Okahandja and Rehoboth. Parliament sessions were suspended for the same period, and bars and markets were closed.[9] ""Large gatherings"" were redefined to 10 people.[14] It was later clarified that the closure of bars applies to all of Namibia, not just the regions under lockdown.[15]
",27 March 2020,2020-03-27
Namibia,"On 14 April the lockdown was extended to 4 May. It now officially applies to all regions, although the stay-at-home order was already enforced countrywide. Some of the lockdown conditions were amended, such that now fishing counts as essential service, and open markets as well as informal trade are allowed to operate. An Emergency Income Grant was set up to distribute N$ 750 to every person that lost income or faces otherwise difficult conditions due to the lockdown. 350,000 people applied for this grant.[17]
",14 April 2020,2020-04-14
Namibia,"On 14 April the lockdown was extended to 4 May. It now officially applies to all regions, although the stay-at-home order was already enforced countrywide. Some of the lockdown conditions were amended, such that now fishing counts as essential service, and open markets as well as informal trade are allowed to operate. An Emergency Income Grant was set up to distribute N$ 750 to every person that lost income or faces otherwise difficult conditions due to the lockdown. 350,000 people applied for this grant.[17]
",14 April 2020,2020-04-14
Namibia,"On 14 April the lockdown was extended to 4 May. It now officially applies to all regions, although the stay-at-home order was already enforced countrywide. Some of the lockdown conditions were amended, such that now fishing counts as essential service, and open markets as well as informal trade are allowed to operate. An Emergency Income Grant was set up to distribute N$ 750 to every person that lost income or faces otherwise difficult conditions due to the lockdown. 350,000 people applied for this grant.[17]
",14 April 2020,2020-04-14
Namibia,"Newaka, Terttu (). ""Crime decreases during lockdown"". The Namibian. p. 3.",15 April 2020,2020-04-15
Nigeria,"On 23 March, Ebonyi State government banned all public gatherings in the state, including weddings, seminars, conferences, burials and any other large gatherings.[118] Niger State government announced a shut down in the state, restricting movement from 8am to 8pm everyday, from 25 March.[119] Kano State government suspended all gatherings in the state indefinitely.[120] Rivers State government announced a partial lockdown in their state, closing cinemas, nights clubs, public parks, weddings, burials and religious worship centres from 24 March.[121] Edo State announced an indefinite ban of any gathering of more than 50 people.[122] The Chief Justice of Nigeria, Tanko Muhammad ordered all courts in Nigeria to shut down from 24 March.[123] Nigeria ordered the closure of all land borders for four weeks and the suspension of Federal Executive Council, (FEC) meetings indefinitely.[124] Anambra State government banned all public gatherings in the state with more than 30 persons, including weddings, festivals, funerals and clubs.[125] The Independent National Electoral Commission announced suspension of all their activities for fourteen days.[126] Ondo State government banned all political, religious and social gatherings in the state for fourteen days.[127] Oyo State government also banned all social gatherings in the state with more than 30 persons, including religious services, parties, burials and weddings.[128]
",23 March 2020,2020-03-23
Nigeria,"On 29 March, Ekiti State government placed a dusk to dawn curfew on the state, closing the state borders and banning inter-state travel from and into the state for fourteen days, except vehicles carrying food items, medical, petroleum products and other essential goods from 30 March, while also ordering residents to stay at home, except those on essential services. The government also ordered the closure of all businesses, offices and places of worship.[177] Anambra State government announced the closure of River Niger Bridge with immediate effect, allowing only vehicles transporting food items and medicines.[178] Federal government announced the locking down of Lagos State, Ogun State and the FCT, for a period of two weeks from 11pm on 30 March, ordering the citizens of the affected areas to stay in their homes, banning travel to or from other states and announcing the shutdown of businesses and offices, exempting hospitals, food processing, petroleum distribution, banks, power generation and private security companies. The government also exempted workers in telecommunication companies, broadcasters, print and electronic media staff who couldn't work from home.[179][180] The federal government also suspended the movements of all passenger aircraft all over the country, including commercial and private jets.[181] Osun State government announced the total lockdown of their state from 31 March, banning movement of individuals and inter-state movements, allowing only those on essential duties to operate, such as health personnel, fire service, security personnel, environmental officials, power and water supply agencies, media and telecommunication officers. The state also permitted pharmaceutical and medical outfits to open.[182]
",29 March 2020,2020-03-29
Nigeria,"On 30 March, Adamawa State government announced the closure of their state borders for fourteen days with effect from , ordering a total lockdown in the state. The state government also announced that the ban affects tricycle, taxis and bus operators throughout the state. The state government also banned social activities and ordered the closure of all markets, except food markets, medicine markets and filling stations, directing banks to provided skeletal services.[183] The lockdown of Ogun State that was supposed to start from 30 March, was shifted to commence from 3 April, after the state government made a request to the federal government to allow them provide food for their residents.[184]
",31 March 2020,2020-03-31
Nigeria,"On 30 March, Adamawa State government announced the closure of their state borders for fourteen days with effect from , ordering a total lockdown in the state. The state government also announced that the ban affects tricycle, taxis and bus operators throughout the state. The state government also banned social activities and ordered the closure of all markets, except food markets, medicine markets and filling stations, directing banks to provided skeletal services.[183] The lockdown of Ogun State that was supposed to start from 30 March, was shifted to commence from 3 April, after the state government made a request to the federal government to allow them provide food for their residents.[184]
",31 March 2020,2020-03-31
Nigeria,"On 31 March, Bauchi State government announced the closure of their state borders for fourteen days with effect from 2 April, ordering a total lockdown in the state and exempting essential services.[185] Kwara State government announced an indefinite closure of their state borders with immediate effect, exempting only vehicles carrying agricultural produce, medical equipments, and officials on essential duties.[186] Delta State government reviewed the earlier closure of their state borders and restriction of movement for their residents and announced the exemption of those involved in the transportation of essential supplies such as; food, water, petroleum products, pharmaceutical products and other essential services, noting that banks were to remain open only for skeletal services.[187] Bayelsa State government also reviewed the earlier closure of their state borders with the exemption of vehicles transporting food, drugs and the vehicles conveying personnel on essential duty.[188] There is concern that with closure of public places in Lagos, many persons might have much difficulty making a living and providing food for themselves and children. There is also concern that if persons return to family farms in the countryside they may unknowingly transmit coronavirus to older relatives.[189]
",31 March 2020,2020-03-31
Nigeria,"On 2 April, Bauchi State government reversed the total lockdown in the state.[192] Akwa Ibom State government announced an indefinite lockdown of their state, directing residents to stay at home, closing all business premises, markets, shops, motor parks and offices, allowing only grocery shops, pharmacies and those on essential services to operate.[193]
",2 April 2020,2020-04-02
Nigeria,"On 2 April, Bauchi State government reversed the total lockdown in the state.[192] Akwa Ibom State government announced an indefinite lockdown of their state, directing residents to stay at home, closing all business premises, markets, shops, motor parks and offices, allowing only grocery shops, pharmacies and those on essential services to operate.[193]
",2 April 2020,2020-04-02
Nigeria,"On 9 April, Kwara State government announced the total lockdown of their state for 14 days from 10 April, exempting vehicles carrying goods and services. The state government allowed markets selling foods and medications to open on Mondays, Wednesdays, and Fridays, between 10am and 2pm.[195]
",9 April 2020,2020-04-09
Nigeria,"On 11 April, Anambra State government announced an immediate lockdown of their state for 14 days, directing residents to stay at home and allowing only those on essential services to move around.[196] Niger State government announced the lockdown of their state from 13 April, exempting those on essential services.[197]
",11 April 2020,2020-04-11
Nigeria,"On 11 April, Anambra State government announced an immediate lockdown of their state for 14 days, directing residents to stay at home and allowing only those on essential services to move around.[196] Niger State government announced the lockdown of their state from 13 April, exempting those on essential services.[197]
",11 April 2020,2020-04-11
Nigeria,"On 13 April, federal government extended the lockdown of Lagos State, Ogun State and the FCT, for another two weeks from 11pm on 13 April.[198] Ekiti State extended their state lockdown for another fourteen days.[199]
",13 April 2020,2020-04-13
Nigeria,"On 13 April, federal government extended the lockdown of Lagos State, Ogun State and the FCT, for another two weeks from 11pm on 13 April.[198] Ekiti State extended their state lockdown for another fourteen days.[199]
",13 April 2020,2020-04-13
Nigeria,"On 14 April, Delta and Osun States extended their state lockdown for another fourteen days.[200][201] Kano State announced the total lockdown of their state for seven days from 16 April, ordering residents to stay at home, closing all markets, places of worship and public gatherings in state.[202]
",14 April 2020,2020-04-14
Nigeria,"On 14 April, Delta and Osun States extended their state lockdown for another fourteen days.[200][201] Kano State announced the total lockdown of their state for seven days from 16 April, ordering residents to stay at home, closing all markets, places of worship and public gatherings in state.[202]
",14 April 2020,2020-04-14
Nigeria,"On 20 April, Nigeria extended the closure of airports to another 2 weeks.[205] Borno State government announced a 14 days lockdown of their state from 22 April, restricting movement of individuals, banning public gatherings, and allowing providers of essential services.[206][207]
",20 April 2020,2020-04-20
Niue,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Niue,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Niue,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Norway,"On 12 March, a national lockdown was announced, effective from 1800 the same day. For two weeks, schools, kindergartens, fitness centres, hair salons etc. are closed. Sports and cultural events and gatherings are banned and restrictions apply to restaurants.[20] These measures are in line with the those introduced in other European countries such as Denmark and Italy. The same day Norway had its first death due to the COVID-19 virus. The victim was an elderly person who died at Oslo University Hospital.[21]
",12 March 2020,2020-03-12
Nepal,"The first case of the 2019–20 coronavirus pandemic, in Nepal was reported on  in Kathmandu. The patient showed mild symptoms and had been discharged a week earlier with instructions to self-quarantine at home; he was subsequently confirmed to have completely recovered. Between January and March, Nepal took steps to prevent a widespread outbreak of the disease, while preparing for it by procuring essential supplies, equipment and medicine, upgrading health infrastructure, training medical personnel, and spreading public awareness. The second case was confirmed on 23 March 2020 in Kathmandu. As of 17 April 2020[update], 28 additional cases have been confirmed, one each in Rautahat and Kanchanpur, two each in Baglung and Chitwan, three each in Parsa and Kathmandu, four in Kailali and 12 in Udayapur district. 13 of the cases involved people who had recently returned from abroad, and 15 of them were Indian nationals residing in Nepal; the first case of local transmission was confirmed on 4 April in a 34-year-old woman from Kailali. A second complete recovery was confirmed on 18 April, bringing the number of active cases to 28. As of the 19th April, 4 patients in total have recovered. A country-wide lockdown came into effect on 24 March, and is scheduled to end on 27 April.
",24 January 2020,2020-01-24
Nepal,"22 March Nepal decided to close its land border with India and China for a week effective from 23 March. The government also declared a Rs 500 million fund with contributions of a month's salary from government ministers.[145] It also increased the allowances for health workers working at the front desks of hospitals by 50–100%.[146] Kanchanpur and Banke Districts declared lockdowns.[147]
",22 March 2020,2020-03-22
Nepal,"24 March The country-wide lockdown came into effect.[153]
",24 March 2020,2020-03-24
Nepal,"29 March The government decided to extend the suspension of international flights to until 15 April. The country-wide lockdown was extended to until 8 April.[159]
",29 March 2020,2020-03-29
Nepal,"14 April Two members of a family in Kathmandu which had returned from the United Kingdom four weeks earlier tested positive for the disease.[45] The countrywide lockdown was extended until 27 April, citing an increase in the number of new cases. The border closures and suspension of international flights were extended until 1 May.[165]
",14 April 2020,2020-04-14
Nepal,"""Nationwide lockdown extended until , ban on international flights until April 15""",April 8,2020-04-08
Nauru,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Nauru,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Nauru,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
New Zealand,"A four-level alert level system was introduced on 21 March to manage the outbreak within New Zealand. The alert level was initially set at level 2, rising to level 3 on the afternoon of 23 March. Beginning at 1159 pm on 25 March, the alert level was moved to level 4, putting the country into a nationwide lockdown. The country will move down to level 3 at 1159 pm on 27 April, partially lifting the lockdown restrictions.
",21 March 2020,2020-03-21
New Zealand,"On 5 February, a government-chartered flight operated by Air New Zealand arrived in Auckland from Wuhan, Hubei Province, China. The city of Wuhan had been under lockdown since 23 January.[20] The flight carried 193 passengers, including 54 New Zealand citizens and 44 permanent residents.[21] Thirty-five Australian passengers were transferred to an Australian flight, while the remaining 157 passengers were quarantined in a military facility at Whangaparaoa for 14 days. The passengers were subsequently released on 19 February.[22]
",5 February 2020,2020-02-05
New Zealand,"Since New Zealand entered into a Level 4 alert lockdown on , there have been several reports of people violating lockdown rules by congregating in crowds. On 1 April, Ardern described 20–29 year olds as the most vulnerable demographic to COVID-19 and called on them to comply with lockdown requirements.[131][132]
",25 March 2020,2020-03-25
